Time,Person In,Person Out
2022-09-02 16:41:22,1,
2022-09-02 16:42:02,,1
2022-09-02 16:42:12,,1
2022-09-02 16:42:28,1,
2022-09-02 16:42:30,,1
2022-09-02 16:43:10,1,
2022-09-02 16:44:18,,1
2022-09-02 16:44:20,1,
2022-09-02 16:45:14,1,
2022-09-02 16:45:15,1,
2022-09-02 16:45:28,,1
2022-09-02 16:45:58,1,
2022-09-02 16:46:05,,1
2022-09-02 16:46:06,,1
2022-09-02 16:47:58,1,
2022-09-02 16:48:51,,1
2022-09-02 16:48:55,,1
2022-09-02 16:49:07,1,
2022-09-02 16:49:08,1,
2022-09-02 16:49:19,1,
2022-09-02 16:49:19,1,
2022-09-02 16:49:48,,1
2022-09-02 16:50:00,,1
2022-09-02 16:50:00,,1
2022-09-02 16:50:22,1,
2022-09-02 16:51:09,,1
2022-09-02 16:51:31,,1
2022-09-02 16:52:04,1,
2022-09-02 16:52:49,,1
2022-09-02 16:52:49,,1
2022-09-02 16:52:51,1,
2022-09-02 16:52:52,,1
2022-09-02 16:52:52,,1
2022-09-02 16:53:08,1,
2022-09-02 16:54:16,,1
2022-09-02 16:54:45,,1
2022-09-02 16:56:13,1,
2022-09-02 16:56:27,1,
2022-09-02 16:56:28,1,
2022-09-02 16:57:00,1,
2022-09-02 16:57:04,1,
2022-09-02 16:57:05,1,
2022-09-02 16:57:09,1,
2022-09-02 16:57:10,,1
2022-09-02 16:57:12,1,
2022-09-02 16:57:27,1,
2022-09-02 16:58:01,1,
2022-09-02 16:58:52,1,
2022-09-02 16:58:53,1,
2022-09-02 16:58:53,1,
2022-09-02 16:58:53,,1
2022-09-02 16:59:24,1,
2022-09-02 16:59:28,1,
2022-09-02 16:59:40,,1
2022-09-02 17:00:09,1,
2022-09-02 17:00:17,1,
2022-09-02 17:00:18,1,
2022-09-02 17:00:25,,1
2022-09-02 17:00:25,,1
2022-09-02 17:00:27,1,
2022-09-02 17:00:34,1,
2022-09-02 17:00:56,1,
2022-09-02 17:01:00,1,
2022-09-02 17:01:10,1,
2022-09-02 17:01:18,,1
2022-09-02 17:01:22,1,
2022-09-02 17:01:57,1,
2022-09-02 17:02:30,1,
2022-09-02 17:02:30,,1
2022-09-02 17:02:32,,1
2022-09-02 17:02:32,1,
2022-09-02 17:02:33,1,
2022-09-02 17:02:41,1,
2022-09-02 17:02:44,,1
2022-09-02 17:02:45,,1
2022-09-02 17:02:50,1,
2022-09-02 17:02:57,,1
2022-09-02 17:02:57,,1
2022-09-02 17:03:19,1,
2022-09-02 17:03:22,1,
2022-09-02 17:03:23,1,
2022-09-02 17:03:23,1,
2022-09-02 17:03:34,,1
2022-09-02 17:03:43,,1
2022-09-02 17:03:44,,1
2022-09-02 17:03:50,1,
2022-09-02 17:04:02,,1
2022-09-02 17:04:19,,1
2022-09-02 17:04:30,,1
2022-09-02 17:04:47,,1
2022-09-02 17:04:47,,1
2022-09-02 17:04:47,,1
2022-09-02 17:04:49,,1
2022-09-02 17:04:50,,1
2022-09-02 17:04:51,,1
2022-09-02 17:04:56,1,
2022-09-02 17:05:51,,1
2022-09-02 17:06:27,,1
2022-09-02 17:06:29,1,
2022-09-02 17:06:40,,1
2022-09-02 17:07:01,1,
2022-09-02 17:07:03,1,
2022-09-02 17:07:06,1,
2022-09-02 17:07:10,1,
2022-09-02 17:07:17,1,
2022-09-02 17:07:18,1,
2022-09-02 17:07:39,1,
2022-09-02 17:07:40,1,
2022-09-02 17:07:57,1,
2022-09-02 17:07:58,1,
2022-09-02 17:08:06,1,
2022-09-02 17:08:16,,1
2022-09-02 17:08:17,1,
2022-09-02 17:08:25,1,
2022-09-02 17:08:26,1,
2022-09-02 17:08:55,1,
2022-09-02 17:08:55,1,
2022-09-02 17:09:04,1,
2022-09-02 17:09:04,1,
2022-09-02 17:09:23,,1
2022-09-02 17:09:24,,1
2022-09-02 17:09:24,,1
2022-09-02 17:09:32,1,
2022-09-02 17:09:37,1,
2022-09-02 17:09:38,1,
2022-09-02 17:09:40,1,
2022-09-02 17:09:56,1,
2022-09-02 17:09:57,1,
2022-09-02 17:09:58,1,
2022-09-02 17:10:24,1,
2022-09-02 17:10:24,1,
2022-09-02 17:11:03,1,
2022-09-02 17:11:09,1,
2022-09-02 17:11:15,,1
2022-09-02 17:11:18,1,
2022-09-02 17:11:18,1,
2022-09-02 17:11:25,,1
2022-09-02 17:11:25,,1
2022-09-02 17:11:25,,1
2022-09-02 17:11:28,,1
2022-09-02 17:11:29,1,
2022-09-02 17:11:36,,1
2022-09-02 17:11:42,1,
2022-09-02 17:12:00,1,
2022-09-02 17:12:02,1,
2022-09-02 17:12:10,1,
2022-09-02 17:12:10,1,
2022-09-02 17:12:10,1,
2022-09-02 17:12:30,1,
2022-09-02 17:12:31,1,
2022-09-02 17:12:47,1,
2022-09-02 17:12:47,1,
2022-09-02 17:12:50,1,
2022-09-02 17:13:32,,1
2022-09-02 17:13:46,,1
2022-09-02 17:13:48,1,
2022-09-02 17:14:04,1,
2022-09-02 17:14:05,,1
2022-09-02 17:14:06,1,
2022-09-02 17:14:06,,1
2022-09-02 17:14:13,1,
2022-09-02 17:14:24,1,
2022-09-02 17:15:00,1,
2022-09-02 17:15:03,,1
2022-09-02 17:15:04,,1
2022-09-02 17:15:08,1,
2022-09-02 17:15:10,,1
2022-09-02 17:15:29,1,
2022-09-02 17:15:31,1,
2022-09-02 17:15:42,,1
2022-09-02 17:15:52,1,
2022-09-02 17:15:53,1,
2022-09-02 17:16:14,1,
2022-09-02 17:16:18,1,
2022-09-02 17:16:23,1,
2022-09-02 17:16:25,1,
2022-09-02 17:16:26,1,
2022-09-02 17:16:27,1,
2022-09-02 17:16:31,,1
2022-09-02 17:16:44,1,
2022-09-02 17:16:44,,1
2022-09-02 17:16:45,,1
2022-09-02 17:16:49,1,
2022-09-02 17:16:52,1,
2022-09-02 17:16:52,1,
2022-09-02 17:17:37,1,
2022-09-02 17:17:43,1,
2022-09-02 17:17:48,1,
2022-09-02 17:18:04,1,
2022-09-02 17:18:04,1,
2022-09-02 17:18:05,1,
2022-09-02 17:18:14,1,
2022-09-02 17:18:14,1,
2022-09-02 17:18:20,,1
2022-09-02 17:18:26,,1
2022-09-02 17:18:55,1,
2022-09-02 17:18:56,1,
2022-09-02 17:19:00,1,
2022-09-02 17:19:21,,1
2022-09-02 17:19:23,1,
2022-09-02 17:19:23,,1
2022-09-02 17:19:24,1,
2022-09-02 17:19:26,1,
2022-09-02 17:19:26,,1
2022-09-02 17:19:49,1,
2022-09-02 17:19:51,1,
2022-09-02 17:19:54,,1
2022-09-02 17:19:56,,1
2022-09-02 17:19:56,,1
2022-09-02 17:19:56,1,
2022-09-02 17:19:59,,1
2022-09-02 17:20:25,1,
2022-09-02 17:20:26,,1
2022-09-02 17:20:46,1,
2022-09-02 17:20:47,1,
2022-09-02 17:21:14,1,
2022-09-02 17:21:26,1,
2022-09-02 17:21:31,1,
2022-09-02 17:21:33,1,
2022-09-02 17:21:39,1,
2022-09-02 17:22:03,1,
2022-09-02 17:22:03,1,
2022-09-02 17:22:18,1,
2022-09-02 17:22:19,1,
2022-09-02 17:22:25,1,
2022-09-02 17:22:31,1,
2022-09-02 17:22:48,1,
2022-09-02 17:22:57,,1
2022-09-02 17:23:01,1,
2022-09-02 17:23:02,1,
2022-09-02 17:23:04,1,
2022-09-02 17:23:04,1,
2022-09-02 17:23:05,,1
2022-09-02 17:23:05,,1
2022-09-02 17:23:40,1,
2022-09-02 17:23:41,1,
2022-09-02 17:23:43,1,
2022-09-02 17:23:44,1,
2022-09-02 17:23:44,1,
2022-09-02 17:23:47,1,
2022-09-02 17:24:02,,1
2022-09-02 17:24:27,,1
2022-09-02 17:24:37,1,
2022-09-02 17:24:38,1,
2022-09-02 17:24:42,1,
2022-09-02 17:24:59,1,
2022-09-02 17:24:59,1,
2022-09-02 17:25:06,1,
2022-09-02 17:25:26,,1
2022-09-02 17:25:27,,1
2022-09-02 17:25:28,,1
2022-09-02 17:25:28,,1
2022-09-02 17:25:34,1,
2022-09-02 17:25:35,1,
2022-09-02 17:25:36,,1
2022-09-02 17:25:41,,1
2022-09-02 17:25:47,1,
2022-09-02 17:25:51,1,
2022-09-02 17:26:07,1,
2022-09-02 17:26:07,1,
2022-09-02 17:26:20,,1
2022-09-02 17:26:20,,1
2022-09-02 17:26:22,,1
2022-09-02 17:26:22,,1
2022-09-02 17:26:28,,1
2022-09-02 17:26:29,,1
2022-09-02 17:26:35,1,
2022-09-02 17:26:35,1,
2022-09-02 17:26:35,1,
2022-09-02 17:26:36,1,
2022-09-02 17:26:37,1,
2022-09-02 17:26:42,,1
2022-09-02 17:26:44,,1
2022-09-02 17:27:06,1,
2022-09-02 17:27:06,1,
2022-09-02 17:27:06,,1
2022-09-02 17:27:07,1,
2022-09-02 17:27:11,1,
2022-09-02 17:27:20,1,
2022-09-02 17:27:20,,1
2022-09-02 17:27:21,,1
2022-09-02 17:27:22,,1
2022-09-02 17:27:23,,1
2022-09-02 17:27:35,,1
2022-09-02 17:27:47,1,
2022-09-02 17:28:08,,1
2022-09-02 17:28:33,,1
2022-09-02 17:28:38,,1
2022-09-02 17:28:42,1,
2022-09-02 17:28:43,1,
2022-09-02 17:29:01,1,
2022-09-02 17:29:03,,1
2022-09-02 17:29:03,1,
2022-09-02 17:29:04,,1
2022-09-02 17:29:04,1,
2022-09-02 17:29:05,1,
2022-09-02 17:29:07,,1
2022-09-02 17:29:07,1,
2022-09-02 17:29:08,1,
2022-09-02 17:29:10,,1
2022-09-02 17:29:14,,1
2022-09-02 17:29:30,,1
2022-09-02 17:29:34,1,
2022-09-02 17:29:42,,1
2022-09-02 17:29:45,1,
2022-09-02 17:29:46,1,
2022-09-02 17:29:52,,1
2022-09-02 17:30:04,,1
2022-09-02 17:30:04,1,
2022-09-02 17:30:12,1,
2022-09-02 17:30:13,1,
2022-09-02 17:30:15,1,
2022-09-02 17:30:30,,1
2022-09-02 17:30:45,1,
2022-09-02 17:30:47,,1
2022-09-02 17:31:21,,1
2022-09-02 17:31:22,,1
2022-09-02 17:31:23,1,
2022-09-02 17:31:23,1,
2022-09-02 17:31:24,1,
2022-09-02 17:31:47,1,
2022-09-02 17:31:48,,1
2022-09-02 17:31:54,,1
2022-09-02 17:31:58,1,
2022-09-02 17:31:59,1,
2022-09-02 17:32:00,1,
2022-09-02 17:32:00,1,
2022-09-02 17:32:03,1,
2022-09-02 17:32:17,,1
2022-09-02 17:32:18,,1
2022-09-02 17:32:20,1,
2022-09-02 17:32:23,1,
2022-09-02 17:32:26,1,
2022-09-02 17:32:30,1,
2022-09-02 17:32:48,,1
2022-09-02 17:32:50,,1
2022-09-02 17:32:50,1,
2022-09-02 17:32:55,,1
2022-09-02 17:33:02,,1
2022-09-02 17:33:08,1,
2022-09-02 17:33:09,,1
2022-09-02 17:33:20,1,
2022-09-02 17:33:38,1,
2022-09-02 17:33:40,,1
2022-09-02 17:33:57,1,
2022-09-02 17:34:12,1,
2022-09-02 17:34:14,,1
2022-09-02 17:34:16,,1
2022-09-02 17:34:17,,1
2022-09-02 17:34:30,1,
2022-09-02 17:34:39,,1
2022-09-02 17:34:41,,1
2022-09-02 17:34:41,1,
2022-09-02 17:34:42,,1
2022-09-02 17:35:04,,1
2022-09-02 17:35:05,,1
2022-09-02 17:35:23,1,
2022-09-02 17:35:24,1,
2022-09-02 17:35:27,1,
2022-09-02 17:35:29,1,
2022-09-02 17:35:30,1,
2022-09-02 17:35:31,1,
2022-09-02 17:35:38,1,
2022-09-02 17:35:47,1,
2022-09-02 17:35:50,1,
2022-09-02 17:35:53,,1
2022-09-02 17:36:02,1,
2022-09-02 17:36:04,,1
2022-09-02 17:36:04,1,
2022-09-02 17:36:09,1,
2022-09-02 17:36:10,,1
2022-09-02 17:36:11,1,
2022-09-02 17:36:11,1,
2022-09-02 17:36:14,,1
2022-09-02 17:36:28,,1
2022-09-02 17:36:29,1,
2022-09-02 17:36:31,1,
2022-09-02 17:36:32,,1
2022-09-02 17:36:34,1,
2022-09-02 17:36:36,,1
2022-09-02 17:36:47,1,
2022-09-02 17:36:48,1,
2022-09-02 17:36:57,1,
2022-09-02 17:36:59,,1
2022-09-02 17:37:00,,1
2022-09-02 17:37:14,,1
2022-09-02 17:37:38,,1
2022-09-02 17:37:39,,1
2022-09-02 17:37:43,,1
2022-09-02 17:38:00,1,
2022-09-02 17:38:01,1,
2022-09-02 17:38:09,1,
2022-09-02 17:38:09,1,
2022-09-02 17:38:15,,1
2022-09-02 17:38:23,,1
2022-09-02 17:38:28,,1
2022-09-02 17:38:34,1,
2022-09-02 17:38:41,1,
2022-09-02 17:38:46,1,
2022-09-02 17:38:47,1,
2022-09-02 17:38:47,,1
2022-09-02 17:38:48,1,
2022-09-02 17:39:00,1,
2022-09-02 17:39:07,1,
2022-09-02 17:39:12,,1
2022-09-02 17:39:14,,1
2022-09-02 17:39:27,,1
2022-09-02 17:39:28,,1
2022-09-02 17:39:39,1,
2022-09-02 17:39:39,,1
2022-09-02 17:39:44,,1
2022-09-02 17:39:46,,1
2022-09-02 17:39:48,,1
2022-09-02 17:39:48,,1
2022-09-02 17:39:48,,1
2022-09-02 17:39:48,,1
2022-09-02 17:39:58,,1
2022-09-02 17:40:29,,1
2022-09-02 17:40:34,,1
2022-09-02 17:40:34,,1
2022-09-02 17:40:36,,1
2022-09-02 17:40:47,1,
2022-09-02 17:40:48,1,
2022-09-02 17:40:50,,1
2022-09-02 17:41:06,,1
2022-09-02 17:41:09,1,
2022-09-02 17:41:22,,1
2022-09-02 17:41:22,,1
2022-09-02 17:41:26,,1
2022-09-02 17:41:31,1,
2022-09-02 17:41:36,1,
2022-09-02 17:41:48,1,
2022-09-02 17:42:18,1,
2022-09-02 17:42:20,1,
2022-09-02 17:42:24,1,
2022-09-02 17:42:25,1,
2022-09-02 17:42:27,1,
2022-09-02 17:42:27,1,
2022-09-02 17:42:30,1,
2022-09-02 17:42:33,1,
2022-09-02 17:42:33,,1
2022-09-02 17:42:34,1,
2022-09-02 17:42:35,,1
2022-09-02 17:42:41,1,
2022-09-02 17:42:58,1,
2022-09-02 17:42:59,1,
2022-09-02 17:43:04,1,
2022-09-02 17:43:04,1,
2022-09-02 17:43:16,1,
2022-09-02 17:43:32,,1
2022-09-02 17:43:34,,1
2022-09-02 17:43:35,,1
2022-09-02 17:43:36,,1
2022-09-02 17:44:00,,1
2022-09-02 17:44:00,,1
2022-09-02 17:44:01,,1
2022-09-02 17:44:02,,1
2022-09-02 17:44:03,,1
2022-09-02 17:44:18,,1
2022-09-02 17:44:25,,1
2022-09-02 17:44:34,,1
2022-09-02 17:44:38,,1
2022-09-02 17:44:43,,1
2022-09-02 17:44:43,,1
2022-09-02 17:44:53,1,
2022-09-02 17:44:53,1,
2022-09-02 17:44:54,1,
2022-09-02 17:45:15,1,
2022-09-02 17:45:15,,1
2022-09-02 17:45:17,,1
2022-09-02 17:45:18,,1
2022-09-02 17:45:19,,1
2022-09-02 17:45:22,,1
2022-09-02 17:45:22,,1
2022-09-02 17:45:23,,1
2022-09-02 17:45:27,1,
2022-09-02 17:45:27,,1
2022-09-02 17:45:29,,1
2022-09-02 17:45:30,,1
2022-09-02 17:45:47,,1
2022-09-02 17:45:48,,1
2022-09-02 17:45:51,,1
2022-09-02 17:45:54,,1
2022-09-02 17:46:00,,1
2022-09-02 17:46:01,1,
2022-09-02 17:46:01,1,
2022-09-02 17:46:01,,1
2022-09-02 17:46:02,1,
2022-09-02 17:46:03,1,
2022-09-02 17:46:05,1,
2022-09-02 17:46:06,1,
2022-09-02 17:46:07,1,
2022-09-02 17:46:10,1,
2022-09-02 17:46:28,,1
2022-09-02 17:46:37,1,
2022-09-02 17:46:37,,1
2022-09-02 17:46:39,,1
2022-09-02 17:46:40,1,
2022-09-02 17:46:44,1,
2022-09-02 17:47:13,,1
2022-09-02 17:47:16,1,
2022-09-02 17:47:16,1,
2022-09-02 17:47:19,,1
2022-09-02 17:47:21,1,
2022-09-02 17:47:22,1,
2022-09-02 17:47:24,1,
2022-09-02 17:47:29,,1
2022-09-02 17:47:40,,1
2022-09-02 17:48:13,1,
2022-09-02 17:48:14,1,
2022-09-02 17:48:32,,1
2022-09-02 17:48:32,,1
2022-09-02 17:48:39,1,
2022-09-02 17:48:39,1,
2022-09-02 17:48:43,,1
2022-09-02 17:48:45,,1
2022-09-02 17:48:45,1,
2022-09-02 17:48:46,,1
2022-09-02 17:48:50,,1
2022-09-02 17:48:50,,1
2022-09-02 17:49:10,,1
2022-09-02 17:49:10,1,
2022-09-02 17:49:13,,1
2022-09-02 17:49:25,,1
2022-09-02 17:49:30,,1
2022-09-02 17:49:31,,1
2022-09-02 17:49:45,1,
2022-09-02 17:49:51,,1
2022-09-02 17:49:55,1,
2022-09-02 17:49:55,1,
2022-09-02 17:50:22,,1
2022-09-02 17:50:28,,1
2022-09-02 17:50:30,,1
2022-09-02 17:50:33,1,
2022-09-02 17:50:34,1,
2022-09-02 17:50:34,1,
2022-09-02 17:50:35,1,
2022-09-02 17:51:03,1,
2022-09-02 17:51:10,1,
2022-09-02 17:51:10,1,
2022-09-02 17:51:38,1,
2022-09-02 17:51:48,1,
2022-09-02 17:51:48,1,
2022-09-02 17:51:56,1,
2022-09-02 17:51:56,1,
2022-09-02 17:51:57,1,
2022-09-02 17:51:57,1,
2022-09-02 17:51:58,,1
2022-09-02 17:51:59,1,
2022-09-02 17:52:05,,1
2022-09-02 17:52:07,,1
2022-09-02 17:52:08,,1
2022-09-02 17:52:09,,1
2022-09-02 17:52:10,,1
2022-09-02 17:52:12,,1
2022-09-02 17:52:13,1,
2022-09-02 17:52:22,,1
2022-09-02 17:52:23,,1
2022-09-02 17:52:35,1,
2022-09-02 17:52:41,,1
2022-09-02 17:52:45,1,
2022-09-02 17:52:46,,1
2022-09-02 17:52:57,1,
2022-09-02 17:52:57,1,
2022-09-02 17:53:06,1,
2022-09-02 17:53:07,,1
2022-09-02 17:53:08,1,
2022-09-02 17:53:27,,1
2022-09-02 17:53:51,,1
2022-09-02 17:54:02,,1
2022-09-02 17:54:04,1,
2022-09-02 17:54:14,1,
2022-09-02 17:54:17,,1
2022-09-02 17:54:18,,1
2022-09-02 17:54:18,,1
2022-09-02 17:54:19,,1
2022-09-02 17:54:19,,1
2022-09-02 17:54:24,1,
2022-09-02 17:54:37,,1
2022-09-02 17:54:37,,1
2022-09-02 17:54:40,,1
2022-09-02 17:54:41,,1
2022-09-02 17:54:45,1,
2022-09-02 17:54:59,,1
2022-09-02 17:55:01,1,
2022-09-02 17:55:05,1,
2022-09-02 17:55:05,,1
2022-09-02 17:55:07,1,
2022-09-02 17:55:13,1,
2022-09-02 17:55:16,,1
2022-09-02 17:55:33,1,
2022-09-02 17:55:34,1,
2022-09-02 17:55:36,1,
2022-09-02 17:56:00,,1
2022-09-02 17:56:01,1,
2022-09-02 17:56:01,1,
2022-09-02 17:56:04,,1
2022-09-02 17:56:07,1,
2022-09-02 17:56:09,1,
2022-09-02 17:56:15,1,
2022-09-02 17:56:21,,1
2022-09-02 17:56:22,,1
2022-09-02 17:56:37,1,
2022-09-02 17:56:38,1,
2022-09-02 17:56:49,1,
2022-09-02 17:56:50,1,
2022-09-02 17:56:57,,1
2022-09-02 17:56:58,,1
2022-09-02 17:56:59,,1
2022-09-02 17:57:01,,1
2022-09-02 17:57:14,,1
2022-09-02 17:57:16,1,
2022-09-02 17:57:29,1,
2022-09-02 17:57:33,,1
2022-09-02 17:57:33,1,
2022-09-02 17:57:44,1,
2022-09-02 17:57:45,1,
2022-09-02 17:58:09,1,
2022-09-02 17:58:09,,1
2022-09-02 17:58:13,1,
2022-09-02 17:58:14,1,
2022-09-02 17:58:18,,1
2022-09-02 17:58:22,,1
2022-09-02 17:58:23,,1
2022-09-02 17:58:28,1,
2022-09-02 17:58:34,,1
2022-09-02 17:58:34,1,
2022-09-02 17:58:35,,1
2022-09-02 17:58:35,,1
2022-09-02 17:58:37,,1
2022-09-02 17:58:38,1,
2022-09-02 17:58:40,,1
2022-09-02 17:58:41,,1
2022-09-02 17:58:42,,1
2022-09-02 17:58:43,,1
2022-09-02 17:58:43,1,
2022-09-02 17:59:01,1,
2022-09-02 17:59:14,,1
2022-09-02 17:59:15,,1
2022-09-02 17:59:15,,1
2022-09-02 17:59:32,,1
2022-09-02 17:59:32,,1
2022-09-02 17:59:34,,1
2022-09-02 17:59:34,,1
2022-09-02 17:59:45,,1
2022-09-02 17:59:49,,1
2022-09-02 17:59:49,,1
2022-09-02 17:59:52,1,
2022-09-02 17:59:53,1,
2022-09-02 17:59:54,1,
2022-09-02 17:59:55,1,
2022-09-02 17:59:59,,1
2022-09-02 18:00:00,,1
2022-09-02 18:00:00,1,
2022-09-02 18:00:09,1,
2022-09-02 18:00:18,,1
2022-09-02 18:00:20,,1
2022-09-02 18:00:21,,1
2022-09-02 18:00:25,1,
2022-09-02 18:00:27,,1
2022-09-02 18:00:38,,1
2022-09-02 18:00:40,,1
2022-09-02 18:00:44,1,
2022-09-02 18:00:50,1,
2022-09-02 18:00:52,1,
2022-09-02 18:00:57,1,
2022-09-02 18:00:59,1,
2022-09-02 18:01:00,1,
2022-09-02 18:01:01,,1
2022-09-02 18:01:01,1,
2022-09-02 18:01:04,,1
2022-09-02 18:01:04,,1
2022-09-02 18:01:27,,1
2022-09-02 18:01:29,1,
2022-09-02 18:01:32,1,
2022-09-02 18:01:32,1,
2022-09-02 18:01:44,1,
2022-09-02 18:01:45,1,
2022-09-02 18:01:57,,1
2022-09-02 18:01:58,,1
2022-09-02 18:02:00,1,
2022-09-02 18:02:12,,1
2022-09-02 18:02:14,,1
2022-09-02 18:02:31,,1
2022-09-02 18:02:31,,1
2022-09-02 18:02:32,1,
2022-09-02 18:02:32,,1
2022-09-02 18:02:33,,1
2022-09-02 18:02:35,1,
2022-09-02 18:02:41,,1
2022-09-02 18:03:05,,1
2022-09-02 18:03:06,1,
2022-09-02 18:03:21,1,
2022-09-02 18:03:23,1,
2022-09-02 18:03:23,1,
2022-09-02 18:03:24,1,
2022-09-02 18:03:29,1,
2022-09-02 18:03:37,1,
2022-09-02 18:03:37,1,
2022-09-02 18:03:38,1,
2022-09-02 18:03:42,1,
2022-09-02 18:03:43,1,
2022-09-02 18:03:43,1,
2022-09-02 18:03:50,1,
2022-09-02 18:04:01,,1
2022-09-02 18:04:03,,1
2022-09-02 18:04:03,,1
2022-09-02 18:04:04,,1
2022-09-02 18:04:06,1,
2022-09-02 18:04:06,1,
2022-09-02 18:04:08,1,
2022-09-02 18:04:20,,1
2022-09-02 18:04:22,1,
2022-09-02 18:04:23,,1
2022-09-02 18:04:35,,1
2022-09-02 18:04:42,1,
2022-09-02 18:05:11,,1
2022-09-02 18:05:12,1,
2022-09-02 18:05:13,,1
2022-09-02 18:05:20,1,
2022-09-02 18:05:24,1,
2022-09-02 18:05:29,,1
2022-09-02 18:05:56,,1
2022-09-02 18:06:04,,1
2022-09-02 18:06:05,,1
2022-09-02 18:06:07,1,
2022-09-02 18:06:09,1,
2022-09-02 18:06:10,1,
2022-09-02 18:06:10,,1
2022-09-02 18:06:11,,1
2022-09-02 18:06:13,1,
2022-09-02 18:06:15,1,
2022-09-02 18:06:28,,1
2022-09-02 18:06:29,,1
2022-09-02 18:06:31,,1
2022-09-02 18:06:33,1,
2022-09-02 18:06:35,1,
2022-09-02 18:06:38,1,
2022-09-02 18:06:45,,1
2022-09-02 18:06:50,,1
2022-09-02 18:07:00,,1
2022-09-02 18:07:28,,1
2022-09-02 18:07:35,1,
2022-09-02 18:07:35,1,
2022-09-02 18:07:44,,1
2022-09-02 18:07:46,,1
2022-09-02 18:07:49,,1
2022-09-02 18:07:50,,1
2022-09-02 18:07:51,,1
2022-09-02 18:08:09,,1
2022-09-02 18:08:20,,1
2022-09-02 18:08:41,,1
2022-09-02 18:08:43,1,
2022-09-02 18:08:43,,1
2022-09-02 18:08:44,,1
2022-09-02 18:08:45,,1
2022-09-02 18:08:46,,1
2022-09-02 18:08:48,,1
2022-09-02 18:08:48,,1
2022-09-02 18:08:51,,1
2022-09-02 18:08:51,,1
2022-09-02 18:09:01,,1
2022-09-02 18:09:04,,1
2022-09-02 18:09:12,1,
2022-09-02 18:09:19,1,
2022-09-02 18:09:21,1,
2022-09-02 18:09:34,,1
2022-09-02 18:09:35,1,
2022-09-02 18:09:35,1,
2022-09-02 18:09:37,,1
2022-09-02 18:09:37,,1
2022-09-02 18:09:39,,1
2022-09-02 18:09:40,1,
2022-09-02 18:09:42,1,
2022-09-02 18:09:42,,1
2022-09-02 18:09:46,1,
2022-09-02 18:09:48,,1
2022-09-02 18:10:03,,1
2022-09-02 18:10:03,1,
2022-09-02 18:10:03,1,
2022-09-02 18:10:14,,1
2022-09-02 18:10:17,1,
2022-09-02 18:10:31,,1
2022-09-02 18:10:32,,1
2022-09-02 18:10:35,,1
2022-09-02 18:10:43,1,
2022-09-02 18:10:51,,1
2022-09-02 18:10:55,1,
2022-09-02 18:10:55,1,
2022-09-02 18:10:56,,1
2022-09-02 18:10:56,,1
2022-09-02 18:10:57,1,
2022-09-02 18:11:00,1,
2022-09-02 18:11:02,,1
2022-09-02 18:11:02,1,
2022-09-02 18:11:09,,1
2022-09-02 18:11:09,,1
2022-09-02 18:11:09,,1
2022-09-02 18:11:20,,1
2022-09-02 18:11:20,,1
2022-09-02 18:11:34,1,
2022-09-02 18:11:39,1,
2022-09-02 18:11:40,,1
2022-09-02 18:11:40,,1
2022-09-02 18:11:48,1,
2022-09-02 18:12:19,1,
2022-09-02 18:12:21,1,
2022-09-02 18:12:27,,1
2022-09-02 18:12:40,,1
2022-09-02 18:12:41,,1
2022-09-02 18:12:46,,1
2022-09-02 18:12:47,,1
2022-09-02 18:12:49,,1
2022-09-02 18:12:51,,1
2022-09-02 18:13:02,1,
2022-09-02 18:13:02,1,
2022-09-02 18:13:22,,1
2022-09-02 18:13:36,,1
2022-09-02 18:13:38,,1
2022-09-02 18:13:40,,1
2022-09-02 18:13:45,,1
2022-09-02 18:13:48,1,
2022-09-02 18:13:49,1,
2022-09-02 18:13:49,1,
2022-09-02 18:13:53,1,
2022-09-02 18:14:16,1,
2022-09-02 18:14:21,1,
2022-09-02 18:14:32,,1
2022-09-02 18:14:44,,1
2022-09-02 18:14:46,,1
2022-09-02 18:14:48,,1
2022-09-02 18:14:49,,1
2022-09-02 18:14:56,1,
2022-09-02 18:15:04,,1
2022-09-02 18:15:06,1,
2022-09-02 18:15:21,,1
2022-09-02 18:15:33,1,
2022-09-02 18:15:35,1,
2022-09-02 18:15:36,1,
2022-09-02 18:15:37,1,
2022-09-02 18:15:38,1,
2022-09-02 18:15:38,1,
2022-09-02 18:15:40,,1
2022-09-02 18:15:45,1,
2022-09-02 18:15:45,1,
2022-09-02 18:16:25,,1
2022-09-02 18:16:59,1,
2022-09-02 18:17:02,1,
2022-09-02 18:17:03,1,
2022-09-02 18:17:17,1,
2022-09-02 18:17:18,1,
2022-09-02 18:17:29,1,
2022-09-02 18:17:30,1,
2022-09-02 18:17:34,,1
2022-09-02 18:17:44,,1
2022-09-02 18:17:48,,1
2022-09-02 18:17:49,1,
2022-09-02 18:18:05,1,
2022-09-02 18:18:09,,1
2022-09-02 18:18:14,1,
2022-09-02 18:18:19,1,
2022-09-02 18:18:20,,1
2022-09-02 18:18:25,,1
2022-09-02 18:18:25,,1
2022-09-02 18:18:27,,1
2022-09-02 18:18:31,1,
2022-09-02 18:18:32,,1
2022-09-02 18:18:35,1,
2022-09-02 18:18:35,,1
2022-09-02 18:18:44,,1
2022-09-02 18:18:45,1,
2022-09-02 18:18:49,,1
2022-09-02 18:19:27,1,
2022-09-02 18:19:43,1,
